level_id,object_key,object_type,relevance_class,relevance_score,solvability_changed,winning_first_action_change,strategy_family_change,dependency_graph_change,polarity_transition_change,meaningful_decision_change,ordering_constraint_change,line_of_sight_change,cancellation_change,route_structure_change,analysis_complete
"d2-v5-expert-131","wall:4,2","WALL","IRRELEVANT","0.0196","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1667","0.0","0.0","true"
"d2-v5-easy-132","arrow:a1","ARROW","HIGH","0.6358","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-easy-132","arrow:a2","ARROW","CRITICAL","0.65","false","0.5","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-easy-132","arrow:a3","ARROW","MEDIUM","0.1767","false","0.0","0.5","0.0","0.5","0.0","0.5","0.0","0.0","0.0","true"
"d2-v5-easy-132","magnet:m1","MAGNET","CRITICAL","0.7733","false","0.3333","0.3333","1.0","1.0","1.0","1.0","1.0","0.0","1.0","true"
"d2-v5-easy-132","wall:2,2","WALL","HIGH","0.4945","false","0.3333","0.3333","0.5455","0.4286","0.5","1.0","0.5","0.0","0.7143","true"
"d2-v5-easy-132","wall:3,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-133","arrow:a1","ARROW","MEDIUM","0.1356","false","0.0","0.0","0.0","0.3333","0.0","0.3333","0.25","0.0","0.0","true"
"d2-v5-hard-133","arrow:a2","ARROW","HIGH","0.3877","false","0.0","0.0","0.2","1.0","0.5","1.0","0.0","0.0","0.2","true"
"d2-v5-hard-133","arrow:a3","ARROW","MEDIUM","0.1678","false","0.5","0.0","0.0","0.3333","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-133","arrow:a4","ARROW","LOW","0.0822","false","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-133","arrow:a5","ARROW","HIGH","0.5338","false","0.6667","0.3333","0.4286","1.0","0.5","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-133","magnet:m1","MAGNET","HIGH","0.511","false","0.6667","0.0","0.3333","1.0","0.5","1.0","0.5","0.0","0.1429","true"
"d2-v5-hard-133","magnet:m2","MAGNET","MEDIUM","0.2406","false","0.3333","0.3333","0.1579","0.0","0.0","1.0","0.2","0.0","0.0","true"
"d2-v5-hard-133","magnet:m3","MAGNET","HIGH","0.4054","false","0.5","0.5","0.2308","0.75","0.3333","1.0","0.0","0.0","0.2222","true"
"d2-v5-hard-133","wall:3,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-133","wall:4,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-134","arrow:a1","ARROW","MEDIUM","0.145","false","0.3333","0.0","0.0","0.3333","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-easy-134","arrow:a2","ARROW","MEDIUM","0.1325","false","0.0","0.0","0.0","0.3333","0.0","0.3333","0.25","0.0","0.0","true"
"d2-v5-easy-134","arrow:a3","ARROW","HIGH","0.365","false","0.0","0.0","0.25","0.75","0.5","1.0","0.0","0.0","0.0","true"
"d2-v5-easy-134","arrow:a4","ARROW","HIGH","0.4504","false","0.0","0.3333","0.4375","0.875","0.5","1.0","0.0","0.0","0.2","true"
"d2-v5-easy-134","arrow:a5","ARROW","HIGH","0.4504","false","0.0","0.3333","0.4375","0.875","0.5","1.0","0.0","0.0","0.2","true"
"d2-v5-easy-134","magnet:m1","MAGNET","HIGH","0.6331","false","0.5","0.0","0.7241","1.0","0.5","1.0","1.0","0.0","0.5556","true"
"d2-v5-easy-134","wall:2,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-134","wall:2,7","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-134","wall:4,4","WALL","MEDIUM","0.3219","false","0.0","0.0","0.3673","0.3846","0.0","1.0","0.5714","0.0","0.5","true"
"d2-v5-easy-134","wall:6,8","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-134","wall:8,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-135","arrow:a1","ARROW","CRITICAL","0.69","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","true"
"d2-v5-medium-135","arrow:a2","ARROW","CRITICAL","0.6917","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","true"
"d2-v5-medium-135","arrow:a3","ARROW","MEDIUM","0.1775","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-medium-135","arrow:a4","ARROW","MEDIUM","0.1775","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-medium-135","magnet:m1","MAGNET","IRRELEVANT","0.0242","false","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","true"
"d2-v5-medium-135","magnet:m2","MAGNET","MEDIUM","0.325","false","0.25","0.25","0.125","0.5","0.0","1.0","0.0","1.0","0.0","true"
"d2-v5-medium-135","magnet:m3","MAGNET","IRRELEVANT","0.0208","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1667","0.0","0.0","true"
"d2-v5-medium-135","wall:1,2","WALL","MEDIUM","0.3331","false","0.5","0.0","0.4615","0.5","0.0","0.0","0.2","1.0","0.75","true"
"d2-v5-medium-135","wall:2,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-135","wall:3,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-135","wall:5,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-135","wall:5,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-136","arrow:a1","ARROW","HIGH","0.4051","false","0.25","0.0","0.3","0.5714","0.5","0.6364","0.1111","0.68","0.2857","true"
"d2-v5-expert-136","arrow:a2","ARROW","CRITICAL","1.0","true","1.0","1.0","0.7097","0.9286","0.5","1.0","0.1111","0.8","0.625","true"
"d2-v5-expert-136","arrow:a3","ARROW","MEDIUM","0.3021","false","0.3333","0.5","0.0312","0.7143","0.0","0.2727","0.0","0.8","0.0","true"
"d2-v5-expert-136","arrow:a4","ARROW","MEDIUM","0.3168","false","0.3333","0.5","0.0","0.7143","0.0","0.2727","0.2222","0.8","0.0","true"
"d2-v5-expert-136","arrow:a5","ARROW","MEDIUM","0.2009","false","0.0","0.25","0.0233","0.619","0.0","0.2727","0.0","0.76","0.0","true"
"d2-v5-expert-136","arrow:a6","ARROW","MEDIUM","0.2129","false","0.0","0.0","0.0811","0.7619","0.0","0.4545","0.0","0.24","0.1667","true"
"d2-v5-expert-136","magnet:m1","MAGNET","MEDIUM","0.2794","false","0.4","0.0","0.3778","0.2619","0.0","0.6364","0.125","0.12","0.3846","true"
"d2-v5-expert-136","magnet:m2","MAGNET","MEDIUM","0.2705","false","0.3333","0.3333","0.1489","0.1923","0.0","1.0","0.1111","0.1667","0.0714","true"
"d2-v5-expert-136","magnet:m3","MAGNET","LOW","0.0633","false","0.0","0.0","0.0625","0.2381","0.0","0.0","0.0","0.24","0.0714","true"
"d2-v5-expert-136","magnet:m4","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-136","wall:2,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-136","wall:3,5","WALL","MEDIUM","0.1479","false","0.2","0.2","0.125","0.0667","0.0","0.5455","0.0","0.1379","0.0","true"
"d2-v5-expert-136","wall:4,4","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-136","wall:6,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-137","arrow:a1","ARROW","MEDIUM","0.1618","false","0.0","0.0","0.0312","0.25","0.0","0.4","0.0","0.4286","0.05","true"
"d2-v5-hard-137","arrow:a2","ARROW","MEDIUM","0.2219","false","0.2","0.2","0.061","0.0326","0.0","0.8667","0.0","0.3214","0.2143","true"
"d2-v5-hard-137","arrow:a3","ARROW","HIGH","0.4075","false","0.5","0.5","0.2903","0.7174","0.0","0.6","0.0","0.6429","0.3043","true"
"d2-v5-hard-137","arrow:a4","ARROW","MEDIUM","0.2132","false","0.25","0.0","0.0811","0.2935","0.0","0.4","0.1538","0.5","0.0833","true"
"d2-v5-hard-137","arrow:a5","ARROW","MEDIUM","0.1938","false","0.25","0.0","0.0375","0.4891","0.0","0.2667","0.0","0.5714","0.037","true"
"d2-v5-hard-137","arrow:a6","ARROW","MEDIUM","0.1955","false","0.0","0.25","0.0256","0.4891","0.0","0.4","0.0","0.5357","0.0","true"
"d2-v5-hard-137","arrow:a7","ARROW","HIGH","0.4076","false","0.3333","0.5","0.4054","0.7174","0.0","0.6","0.0667","0.6429","0.3846","true"
"d2-v5-hard-137","magnet:m1","MAGNET","MEDIUM","0.2583","false","0.0","0.0","0.3474","0.3478","0.0","0.4667","0.1538","1.0","0.303","true"
"d2-v5-hard-137","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.6064","0.7174","0.0","1.0","0.5","1.0","0.4848","true"
"d2-v5-hard-137","wall:3,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-138","arrow:a1","ARROW","HIGH","0.3928","false","0.0","0.25","0.4167","1.0","0.5","0.25","0.0","0.4444","0.5","true"
"d2-v5-medium-138","arrow:a2","ARROW","MEDIUM","0.1533","false","0.0","0.25","0.0","0.5","0.0","0.25","0.0","0.4444","0.0","true"
"d2-v5-medium-138","arrow:a3","ARROW","HIGH","0.4166","false","0.25","0.0","0.2","0.5","0.5","1.0","0.2","1.0","0.0","true"
"d2-v5-medium-138","arrow:a4","ARROW","MEDIUM","0.3292","false","0.0","0.25","0.125","1.0","0.5","0.25","0.0","0.4444","0.0","true"
"d2-v5-medium-138","arrow:a5","ARROW","CRITICAL","1.0","true","1.0","1.0","0.0","0.75","0.5","1.0","0.2","0.8889","0.0","true"
"d2-v5-medium-138","magnet:m1","MAGNET","MEDIUM","0.2905","false","0.2","0.2","0.0909","0.4286","0.0","1.0","0.1667","0.5556","0.1429","true"
"d2-v5-medium-138","magnet:m2","MAGNET","IRRELEVANT","0.0028","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-138","magnet:m3","MAGNET","MEDIUM","0.2743","false","0.2","0.2","0.1579","0.4286","0.0","1.0","0.1667","0.1111","0.0","true"
"d2-v5-medium-138","magnet:m4","MAGNET","MEDIUM","0.3411","false","0.0","0.0","0.5556","1.0","0.5","0.0","0.1667","0.0","0.6667","true"
"d2-v5-medium-138","wall:4,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-139","arrow:a1","ARROW","MEDIUM","0.2617","false","0.0","0.0","0.0833","0.5","0.5","0.0","0.0","1.0","0.3333","true"
"d2-v5-expert-139","arrow:a2","ARROW","MEDIUM","0.305","false","0.3333","0.0","0.1667","0.5","0.5","0.0","0.0","1.0","0.25","true"
"d2-v5-expert-139","arrow:a3","ARROW","CRITICAL","1.0","true","1.0","1.0","0.2222","0.75","0.5","1.0","0.0","0.0","0.2","true"
"d2-v5-expert-139","arrow:a4","ARROW","MEDIUM","0.1742","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-expert-139","arrow:a5","ARROW","MEDIUM","0.1692","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.5","0.0","true"
"d2-v5-expert-139","magnet:m1","MAGNET","IRRELEVANT","0.02","false","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","true"
"d2-v5-expert-139","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.8947","1.0","1.0","1.0","0.0","1.0","0.75","true"
"d2-v5-expert-139","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-139","wall:4,1","WALL","CRITICAL","1.0","true","1.0","1.0","0.2857","0.5","0.0","1.0","0.2","0.2","0.0","true"
"d2-v5-expert-139","wall:4,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-139","wall:5,3","WALL","LOW","0.1047","false","0.0","0.0","0.1923","0.2","0.0","0.25","0.0","0.0","0.2222","true"
"d2-v5-easy-140","arrow:a1","ARROW","MEDIUM","0.3491","false","0.3333","0.0","0.2727","0.75","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-easy-140","arrow:a2","ARROW","MEDIUM","0.2178","false","0.0","0.3333","0.0833","0.75","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-easy-140","arrow:a3","ARROW","MEDIUM","0.3127","false","0.0","0.0","0.2","0.75","0.0","1.0","0.0","0.0","0.3333","true"
"d2-v5-easy-140","arrow:a4","ARROW","MEDIUM","0.2178","false","0.0","0.3333","0.0833","0.75","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-easy-140","magnet:m1","MAGNET","HIGH","0.3754","false","0.25","0.25","0.5556","0.5","0.0","1.0","0.0","0.0","0.6","true"
"d2-v5-easy-140","magnet:m2","MAGNET","MEDIUM","0.1554","false","0.0","0.0","0.3333","0.5","0.0","0.0","0.0","0.0","0.4","true"
"d2-v5-easy-140","wall:5,2","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-140","wall:5,3","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-140","wall:8,4","WALL","MEDIUM","0.2061","false","0.25","0.25","0.1579","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-141","arrow:a1","ARROW","MEDIUM","0.143","false","0.0","0.3333","0.0","0.5","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-hard-141","arrow:a2","ARROW","MEDIUM","0.1363","false","0.3333","0.0","0.0","0.3333","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-hard-141","arrow:a3","ARROW","HIGH","0.3667","false","0.0","0.0","0.3333","1.0","0.0","1.0","0.0","0.0","0.3333","true"
"d2-v5-hard-141","arrow:a4","ARROW","LOW","0.0937","false","0.0","0.0","0.0","0.3333","0.0","0.25","0.0","0.0","0.0","true"
"d2-v5-hard-141","arrow:a5","ARROW","HIGH","0.4618","false","0.3333","0.0","0.6667","1.0","0.0","1.0","0.0","0.0","0.5","true"
"d2-v5-hard-141","magnet:m1","MAGNET","MEDIUM","0.1371","false","0.5","0.0","0.1053","0.0","0.0","0.0","0.3333","0.0","0.2857","true"
"d2-v5-hard-141","magnet:m2","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-141","magnet:m3","MAGNET","IRRELEVANT","0.0026","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-141","magnet:m4","MAGNET","MEDIUM","0.1884","false","0.0","0.0","0.2759","0.3333","0.5","0.0","0.25","0.0","0.2222","true"
"d2-v5-hard-141","wall:2,5","WALL","MEDIUM","0.2113","false","0.25","0.25","0.2","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-easy-142","arrow:a1","ARROW","HIGH","0.64","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-easy-142","arrow:a2","ARROW","MEDIUM","0.1445","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-easy-142","arrow:a3","ARROW","MEDIUM","0.141","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-easy-142","arrow:a4","ARROW","HIGH","0.6264","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-easy-142","magnet:m1","MAGNET","CRITICAL","0.6876","false","0.25","0.25","1.0","1.0","1.0","1.0","0.3333","0.0","1.0","true"
"d2-v5-easy-142","magnet:m2","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.1667","0.5","0.0","1.0","0.3333","0.0","0.25","true"
"d2-v5-easy-142","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-142","wall:2,6","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-142","wall:4,3","WALL","LOW","0.0388","false","0.0","0.0","0.0833","0.0","0.0","0.0","0.0","0.0","0.3333","true"
"d2-v5-easy-142","wall:4,7","WALL","MEDIUM","0.2502","false","0.25","0.25","0.3333","0.0","0.0","1.0","0.0","0.0","0.3333","true"
"d2-v5-easy-142","wall:5,5","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-142","wall:6,1","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-medium-143","arrow:a1","ARROW","MEDIUM","0.2527","false","0.25","0.25","0.3571","0.25","0.0","0.5","0.0","0.0","0.2857","true"
"d2-v5-medium-143","arrow:a2","ARROW","MEDIUM","0.3279","false","0.25","0.25","0.6071","0.25","0.0","0.5","0.0","0.0","0.5714","true"
"d2-v5-medium-143","arrow:a3","ARROW","MEDIUM","0.1403","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-medium-143","arrow:a4","ARROW","CRITICAL","1.0","true","1.0","1.0","0.8571","1.0","1.0","1.0","0.25","0.0","0.5714","true"
"d2-v5-medium-143","arrow:a5","ARROW","MEDIUM","0.3077","false","0.0","0.0","0.0","0.6667","0.5","1.0","0.0","0.0","0.0","true"
"d2-v5-medium-143","arrow:a6","ARROW","MEDIUM","0.1403","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-medium-143","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.9167","1.0","1.0","1.0","1.0","0.0","0.7778","true"
"d2-v5-medium-143","wall:2,3","WALL","MEDIUM","0.2783","false","0.25","0.25","0.4222","0.5714","0.0","0.5","0.0","0.0","0.3846","true"
"d2-v5-expert-144","arrow:a1","ARROW","HIGH","0.491","false","0.3333","0.3333","0.3333","1.0","0.0","1.0","0.1429","1.0","0.0","true"
"d2-v5-expert-144","arrow:a2","ARROW","CRITICAL","1.0","true","1.0","1.0","0.3077","1.0","0.0","1.0","0.1429","0.8889","0.1667","true"
"d2-v5-expert-144","arrow:a3","ARROW","MEDIUM","0.1207","false","0.5","0.0","0.0","0.0","0.0","0.2","0.0","0.2222","0.0","true"
"d2-v5-expert-144","arrow:a4","ARROW","MEDIUM","0.174","false","0.0","0.5","0.0","0.5","0.0","0.2","0.0","0.4444","0.0","true"
"d2-v5-expert-144","arrow:a5","ARROW","MEDIUM","0.2502","false","0.3333","0.3333","0.0714","0.5","0.0","0.2","0.3333","0.0","0.2","true"
"d2-v5-expert-144","arrow:a6","ARROW","MEDIUM","0.2098","false","0.3333","0.3333","0.0","0.5","0.0","0.2","0.125","0.0","0.0","true"
"d2-v5-expert-144","magnet:m1","MAGNET","HIGH","0.4145","false","0.5","0.5","0.1905","0.8333","0.0","1.0","0.2857","0.25","0.0","true"
"d2-v5-expert-144","magnet:m2","MAGNET","HIGH","0.3511","false","0.0","0.0","0.3125","0.8","0.0","1.0","0.2222","0.5556","0.3333","true"
"d2-v5-expert-144","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-144","magnet:m4","MAGNET","IRRELEVANT","0.0111","false","0.0","0.0","0.0","0.0","0.0","0.0","0.1111","0.0","0.0","true"
"d2-v5-expert-144","wall:5,1","WALL","MEDIUM","0.2938","false","0.3333","0.3333","0.0","0.8","0.5","0.0","0.2727","0.5714","0.125","true"
"d2-v5-expert-144","wall:6,5","WALL","MEDIUM","0.2595","false","0.3333","0.3333","0.2381","0.0","0.0","1.0","0.2","0.0","0.0","true"
"d2-v5-hard-145","arrow:a1","ARROW","HIGH","0.6364","false","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","true"
"d2-v5-hard-145","arrow:a2","ARROW","MEDIUM","0.1445","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-145","arrow:a3","ARROW","HIGH","0.63","false","0.3333","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-145","arrow:a4","ARROW","MEDIUM","0.1445","false","0.0","0.3333","0.0","0.5","0.0","0.3333","0.0","0.0","0.0","true"
"d2-v5-hard-145","magnet:m1","MAGNET","CRITICAL","1.0","true","1.0","1.0","0.9","1.0","1.0","1.0","0.5","1.0","0.6667","true"
"d2-v5-hard-145","magnet:m2","MAGNET","IRRELEVANT","0.02","false","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","true"
"d2-v5-hard-145","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-145","magnet:m4","MAGNET","IRRELEVANT","0.0036","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-hard-145","magnet:m5","MAGNET","MEDIUM","0.2262","false","0.25","0.25","0.2727","0.0","0.0","1.0","0.0","0.0","0.0","true"
"d2-v5-hard-145","wall:2,2","WALL","IRRELEVANT","0.0236","false","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","true"
"d2-v5-medium-146","arrow:a1","ARROW","CRITICAL","1.0","true","1.0","1.0","0.7","0.8571","0.5","1.0","0.2857","0.9167","0.5714","true"
"d2-v5-medium-146","arrow:a2","ARROW","MEDIUM","0.3478","false","0.0","0.25","0.2609","0.7143","0.0","0.6","0.3333","1.0","0.1538","true"
"d2-v5-medium-146","arrow:a3","ARROW","HIGH","0.3719","false","0.0","0.0","0.2258","0.4286","0.5","1.0","0.1429","0.6667","0.0","true"
"d2-v5-medium-146","arrow:a4","ARROW","HIGH","0.3583","false","0.0","0.25","0.1842","0.7857","0.5","0.7","0.0","0.5","0.0909","true"
"d2-v5-medium-146","arrow:a5","ARROW","MEDIUM","0.1804","false","0.0","0.25","0.0","0.5","0.0","0.3","0.0","0.5833","0.0","true"
"d2-v5-medium-146","arrow:a6","ARROW","HIGH","0.3583","false","0.0","0.25","0.1842","0.7857","0.5","0.7","0.0","0.5","0.0909","true"
"d2-v5-medium-146","magnet:m1","MAGNET","MEDIUM","0.3021","false","0.2","0.2","0.4231","0.125","0.0","0.2","0.5","1.0","0.5333","true"
"d2-v5-medium-146","magnet:m2","MAGNET","HIGH","0.5142","false","0.0","0.0","0.7308","0.7143","0.5","1.0","0.1667","1.0","0.6","true"
"d2-v5-medium-146","wall:5,4","WALL","MEDIUM","0.2926","false","0.2","0.2","0.1296","0.3778","0.3333","1.0","0.0","0.2941","0.0667","true"
"d2-v5-expert-147","arrow:a1","ARROW","HIGH","0.3801","false","0.3333","0.3333","0.15","0.4","0.5","0.5556","0.1429","1.0","0.0","true"
"d2-v5-expert-147","arrow:a2","ARROW","CRITICAL","1.0","true","1.0","1.0","0.6429","1.0","0.5","1.0","0.1429","0.8571","0.25","true"
"d2-v5-expert-147","arrow:a3","ARROW","MEDIUM","0.3054","false","0.0","0.0","0.15","0.9","0.5","0.5556","0.0","0.0","0.25","true"
"d2-v5-expert-147","arrow:a4","ARROW","MEDIUM","0.1486","false","0.5","0.0","0.0","0.2","0.0","0.2222","0.0","0.2857","0.0","true"
"d2-v5-expert-147","arrow:a5","ARROW","MEDIUM","0.167","false","0.0","0.5","0.0","0.5","0.0","0.2222","0.0","0.4286","0.0","true"
"d2-v5-expert-147","arrow:a6","ARROW","CRITICAL","1.0","true","1.0","1.0","0.3913","0.6","0.0","1.0","0.0","0.1429","0.1429","true"
"d2-v5-expert-147","magnet:m1","MAGNET","HIGH","0.421","false","0.6667","0.6667","0.2414","0.6429","0.0","1.0","0.1667","0.125","0.125","true"
"d2-v5-expert-147","magnet:m2","MAGNET","HIGH","0.4051","false","0.5","0.5","0.1429","0.1","0.5","1.0","0.5","0.2222","0.2308","true"
"d2-v5-expert-147","magnet:m3","MAGNET","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-147","magnet:m4","MAGNET","IRRELEVANT","0.0021","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-147","wall:3,7","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-expert-147","wall:4,7","WALL","IRRELEVANT","0.0","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-148","arrow:a1","ARROW","MEDIUM","0.2389","false","0.6667","0.0","0.0","0.5","0.5","0.0","0.0","0.0","0.0","true"
"d2-v5-easy-148","arrow:a2","ARROW","MEDIUM","0.3121","false","0.5","0.0","0.3636","0.5","0.5","0.0","0.0","0.0","0.3333","true"
"d2-v5-easy-148","arrow:a3","ARROW","HIGH","0.3825","false","0.0","0.0","0.2857","0.75","0.5","1.0","0.0","0.0","0.3333","true"
