number,id,title,board_width,board_height,arrow_count,magnet_count,wall_count,current_difficulty_v3,current_quality_v2,current_quality_status,v3_solution_family_count,v3_meaningful_decision_points,v3_dependency_depth,v3_mechanic_relevance_ratio,v3_unused_empty_space_ratio,v3_irrelevant_entity_ratio,total_solution_length,solution_sequences,meaningful_solution_strategies,solution_permutation_redundancy,canonical_plausible_choices,canonical_immediately_invalid_choices,canonical_viable_choices,canonical_fatal_choices,canonical_meaningful_choice_classes,canonical_consequential_decision_nodes,canonical_harmful_decision_nodes,canonical_effectively_equivalent_choices,canonical_independent_moves,explored_plausible_choices,explored_immediately_invalid_choices,explored_viable_choices,explored_fatal_choices,meaningful_failure_rate,explored_consequential_decision_nodes,explored_harmful_decision_nodes,future_impact_edges,commutative_pairs,viable_choice_pairs,commutative_pair_rate,mandatory_order_pairs,flexible_order_pairs,meaningful_order_strength,canonical_polarity_flips,polarity_material_impacts,polarity_strategic_impacts,polarity_actionability_impacts,polarity_solution_structure_impacts,polarity_impact_rate,decorative_magnets,strategically_relevant_magnets,solvability_essential_magnets,controlled_success_interactions,controlled_failed_interactions,impactful_polarity_magnets,decorative_walls,route_relevant_walls,movement_relevant_walls,visibility_relevant_walls,strategically_relevant_walls,solvability_essential_walls,arrow_occlusion_events,cancellation_events,cancellation_impactful_events,cancellation_fatal_events,cancellation_canonical_events,first_obvious_solve_probability,first_obvious_expected_actions,first_obvious_expected_wrong_actions,first_obvious_expected_restarts,first_obvious_expected_meaningful_setbacks,first_obvious_expected_polarity_mistakes,first_obvious_expected_decision_points,greedy_solve_probability,greedy_expected_actions,greedy_expected_wrong_actions,greedy_expected_restarts,greedy_expected_meaningful_setbacks,greedy_expected_polarity_mistakes,greedy_expected_decision_points,random_successful_solve_probability,random_successful_expected_actions,random_successful_expected_wrong_actions,random_successful_expected_restarts,random_successful_expected_meaningful_setbacks,random_successful_expected_polarity_mistakes,random_successful_expected_decision_points,random_visible_solve_probability,random_visible_expected_actions,random_visible_expected_wrong_actions,random_visible_expected_restarts,random_visible_expected_meaningful_setbacks,random_visible_expected_polarity_mistakes,random_visible_expected_decision_points,shortest_route_solve_probability,shortest_route_expected_actions,shortest_route_expected_wrong_actions,shortest_route_expected_restarts,shortest_route_expected_meaningful_setbacks,shortest_route_expected_polarity_mistakes,shortest_route_expected_decision_points,triviality_classification,mechanic_presence_count,mechanic_interaction_count,claimed_mechanics,interacting_mechanics,primary_ease_reason,canonical_interchangeable_groups
153,campaign-153,Advanced Recall 3,6,6,5,2,3,76,89,REVIEW,40,4,2,1.000000,0.500000,0.200000,5,120,1,0.991667,15,0,15,0,3,1,0,8,14,80,0,80,0,0.000000,8,0,16,80,80,1.000000,0,10,No meaningful ordering,3,1,0,0,0,0.000000,2,0,0,48,0,0,2,1,0,1,1,0,0,0,0,0,0,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Very Easy,6,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,PULL+PUSH+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E;d1:B+C+D+E;d2:C+D+E;d3:D+E
154,campaign-154,Advanced Recall 4,6,6,4,1,2,71,91,REVIEW,12,3,2,0.750000,0.444400,0.142900,4,24,2,0.916667,10,0,10,0,6,3,0,3,7,36,0,36,0,0.000000,4,0,4,21,25,0.840000,0,6,No meaningful ordering,2,1,0,0,0,0.000000,1,0,0,12,0,0,1,1,0,1,1,0,4,0,0,0,0,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,5,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION,PULL+PUSH+WALLS+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D;d1:B+C+D
155,campaign-155,Advanced Recall 5,7,7,6,1,4,77,87,REVIEW,180,5,2,0.833300,0.571400,0.181800,6,720,1,0.998611,21,0,21,0,6,2,0,11,20,192,0,192,0,0.000000,16,0,32,240,240,1.000000,0,15,No meaningful ordering,2,1,0,0,0,0.000000,0,1,1,64,0,0,2,2,0,2,2,0,0,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Easy,5,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION,PULL+PUSH+WALLS+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:B+C+D+E+F;d2:C+D+E+F;d3:D+E+F;d4:E+F
156,campaign-156,Advanced Recall 6,6,6,6,1,1,77,88,REVIEW,205,4,6,1.000000,0.583300,0.125000,6,328,17,0.948171,18,3,18,0,16,5,0,1,16,186,18,186,0,0.000000,57,0,156,129,171,0.754386,0,15,No meaningful ordering,6,5,3,3,3,0.500000,0,1,0,150,18,1,1,0,0,0,0,0,36,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.768056,0.768056,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:B+C+E+F;d1:A+C+D+E+F;d2:C+E+F;d3:E+F;d4:E+F
157,campaign-157,Advanced Recall 7,6,6,6,1,4,77,90,REVIEW,512,5,2,1.000000,0.472200,0.181800,6,720,1,0.998611,21,0,21,0,6,2,0,11,20,192,0,192,0,0.000000,16,0,32,240,240,1.000000,0,15,No meaningful ordering,2,1,0,0,0,0.000000,0,1,1,64,0,0,2,2,0,2,2,0,0,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Easy,5,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION,PULL+PUSH+WALLS+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:B+C+D+E+F;d2:C+D+E+F;d3:D+E+F;d4:E+F
158,campaign-158,Advanced Recall 8,6,6,5,2,1,71,89,REVIEW,71,3,2,1.000000,0.527800,0.125000,5,100,2,0.980000,14,1,14,0,12,3,0,0,11,88,4,88,0,0.000000,21,0,48,70,78,0.897436,0,10,No meaningful ordering,4,2,1,1,1,0.250000,0,2,0,80,4,1,1,0,0,0,0,0,8,0,0,0,0,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.202778,0.202778,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,PULL+PUSH+POLARITY_FLIP+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E;d1:B+C+D+E;d2:C+D
159,campaign-159,Advanced Recall 9,6,6,5,2,3,77,90,REVIEW,105,4,2,1.000000,0.444400,0.200000,5,120,1,0.991667,15,0,15,0,8,2,0,4,14,80,0,80,0,0.000000,14,0,32,80,80,1.000000,0,10,No meaningful ordering,4,2,0,0,0,0.000000,1,1,1,64,0,0,3,1,0,1,0,0,0,0,0,0,0,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Easy,6,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,PULL+PUSH+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E;d1:B+C+D+E;d2:C+D+E;d3:D+E
160,campaign-160,Advanced Recall 10,6,6,6,1,3,80,90,REVIEW,135,5,4,0.833300,0.444400,0.200000,6,600,3,0.995000,20,1,20,0,13,5,0,6,17,216,8,216,0,0.000000,46,0,104,224,240,0.933333,0,15,No meaningful ordering,4,3,2,2,2,0.500000,0,1,0,120,8,1,2,1,0,1,1,0,16,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.186111,0.186111,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,5,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:B+C+D+F;d2:C+D+E+F;d3:D+E+F
161,campaign-161,Dependency Lattice 1,6,6,6,2,3,78,87,REVIEW,96,4,3,1.000000,0.583300,0.181800,6,720,1,0.998611,21,0,21,0,17,4,0,2,20,192,0,192,0,0.000000,40,0,104,240,240,1.000000,0,15,No meaningful ordering,5,3,0,0,0,0.000000,0,2,2,160,0,0,3,1,0,1,0,0,0,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,PULL+PUSH+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:B+C+D+E+F;d2:C+D+E+F;d3:D+E+F;d4:E+F
162,campaign-162,Dependency Lattice 2,7,7,6,2,4,79,88,REVIEW,72,5,3,1.000000,0.551000,0.166700,6,120,1,0.991667,15,6,15,0,10,4,0,3,14,72,24,72,0,0.000000,18,0,32,60,60,1.000000,3,12,Weak ordering,5,3,1,1,1,0.200000,0,2,1,56,8,1,3,2,1,1,1,0,16,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.958681,1.958681,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,7,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+C+D+F;d1:C+D+F;d2:D+E+F;d3:E+F;d4:B+F
163,campaign-163,Dependency Lattice 3,6,6,6,2,3,79,91,REVIEW,49,5,3,0.833300,0.416700,0.181800,6,360,1,0.997222,20,1,20,0,7,2,0,9,19,128,16,128,0,0.000000,23,0,48,136,136,1.000000,1,14,Weak ordering,4,2,0,0,0,0.000000,1,1,0,88,0,0,2,1,0,1,1,0,0,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.710000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Easy,7,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+D+E+F;d1:B+C+D+E+F;d2:C+D+E+F;d3:D+E+F;d4:E+F
164,campaign-164,Dependency Lattice 4,7,7,7,2,4,80,89,REVIEW,198,5,3,1.000000,0.510200,0.153800,7,2240,4,0.998214,23,5,23,0,20,5,0,1,21,368,48,368,0,0.000000,83,0,192,396,444,0.891892,0,21,No meaningful ordering,5,3,2,2,1,0.400000,0,2,2,272,48,1,2,2,1,1,2,0,32,0,0,0,0,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.854431,0.854431,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,7,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+F+G;d1:B+C+D+E+F+G;d2:D+E+F+G;d3:E+F+G;d4:F+G
165,campaign-165,Dependency Lattice 5,6,6,6,2,3,80,91,REVIEW,300,5,3,0.833300,0.444400,0.181800,6,720,1,0.998611,21,0,21,0,11,3,0,7,20,192,0,192,0,0.000000,32,0,72,240,240,1.000000,0,15,No meaningful ordering,3,2,0,0,0,0.000000,1,1,1,96,0,0,3,2,0,2,0,0,0,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,3,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,PULL+PUSH+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:B+C+D+E+F;d2:C+D+E+F;d3:D+E+F;d4:E+F
166,campaign-166,Dependency Lattice 6,6,6,4,1,1,71,85,REVIEW,3,3,4,1.000000,0.666700,0.166700,4,4,2,0.500000,7,3,6,1,6,3,1,0,2,13,4,11,2,0.153846,5,2,10,2,3,0.666667,1,5,Strong ordering,4,3,1,1,1,0.250000,0,1,0,13,2,1,1,0,0,0,0,0,3,0,0,0,0,0.750000,3.500000,0.250000,0.333333,0.250000,0.250000,1.000000,0.000000,2.000000,1.000000,NOT_SOLVABLE,1.000000,1.000000,1.000000,0.500000,3.000000,0.500000,1.000000,0.500000,0.500000,1.000000,0.500000,5.000000,2.500000,1.000000,0.500000,0.500000,1.000000,0.750000,3.500000,0.250000,0.333333,0.250000,0.250000,1.000000,Moderate,6,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+OCCLUSION+ORDER_DEPENDENCY,Consequences exist but are sparse and shallow,d2:B+C
167,campaign-167,Dependency Lattice 7,6,6,6,2,3,80,89,REVIEW,240,5,3,0.833300,0.500000,0.181800,6,720,1,0.998611,21,0,21,0,11,3,0,7,20,192,0,192,0,0.000000,32,0,72,240,240,1.000000,0,15,No meaningful ordering,4,2,0,0,0,0.000000,1,1,0,128,0,0,2,1,0,1,1,0,0,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,PULL+PUSH+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:B+C+D+E+F;d2:C+D+E+F;d3:D+E+F;d4:E+F
168,campaign-168,Dependency Lattice 8,6,6,6,2,4,80,92,REVIEW,192,5,3,1.000000,0.416700,0.166700,6,360,1,0.997222,19,2,19,0,12,3,0,4,18,128,16,128,0,0.000000,23,0,48,136,136,1.000000,1,14,Weak ordering,4,2,0,0,0,0.000000,0,2,2,88,0,0,3,2,0,2,1,0,0,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.710000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,7,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E;d1:B+C+D+E;d2:C+D+E+F;d3:D+E+F;d4:E+F
169,campaign-169,Dependency Lattice 9,7,7,7,2,3,81,88,REVIEW,512,6,3,0.857100,0.551000,0.166700,7,2100,2,0.999048,20,8,20,0,17,5,0,1,19,376,40,376,0,0.000000,66,0,144,444,460,0.965217,1,20,Weak ordering,4,2,1,1,1,0.250000,0,2,1,248,8,1,2,1,0,1,1,0,16,0,0,0,0,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.128656,1.128656,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,7,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:B+D+E+F;d2:D+E+F;d3:E+F;d4:C+F;d5:F+G
170,campaign-170,Dependency Lattice 10,7,7,6,1,3,82,87,REVIEW,150,5,4,1.000000,0.551000,0.200000,6,480,9,0.981250,18,3,18,0,14,5,0,3,15,225,20,225,0,0.000000,60,0,140,184,226,0.814159,0,15,No meaningful ordering,4,3,2,2,2,0.500000,0,1,0,140,20,1,2,1,0,1,1,0,40,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.434799,0.434799,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,5,5,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:C+D+F;d2:B+D+F;d3:D+E+F
171,campaign-171,Dependency Lattice 11,7,7,7,2,3,83,91,REVIEW,51,6,6,1.000000,0.449000,0.166700,7,224,3,0.986607,18,10,18,0,14,5,0,2,17,96,40,96,0,0.000000,24,0,52,62,66,0.939394,0,21,No meaningful ordering,5,3,1,1,1,0.200000,0,2,1,64,16,1,2,1,0,1,1,0,32,0,0,0,0,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.532922,3.532922,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,7,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:C+F+G;d1:D+F+G;d2:E+F+G;d3:A+F+G;d4:B+F+G;d5:F+G
172,campaign-172,Dependency Lattice 12,6,6,4,1,1,73,85,REVIEW,16,3,3,1.000000,0.666700,0.166700,4,18,5,0.722222,9,1,9,0,5,2,0,2,8,34,4,34,0,0.000000,8,0,20,10,19,0.526316,0,6,No meaningful ordering,3,2,1,1,1,0.333333,0,1,0,24,4,1,1,0,0,0,0,0,10,0,0,0,0,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.250000,0.250000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Easy,5,4,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION,PULL+PUSH+POLARITY_FLIP+OCCLUSION,No successful choice creates an unsolvable future state,d0:A+B+C+D;d1:C+D;d2:B+D
173,campaign-173,Dependency Lattice 13,7,7,5,1,4,85,87,REVIEW,10,4,4,1.000000,0.571400,0.200000,5,20,2,0.900000,12,3,11,1,9,3,1,1,10,35,8,31,4,0.114286,10,4,20,15,17,0.882353,1,9,Moderate ordering,4,3,1,1,1,0.250000,0,1,1,26,4,1,2,2,1,1,2,0,6,0,0,0,0,0.750000,4.500000,0.250000,0.333333,0.250000,0.250000,1.000000,1.000000,5.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,4.000000,0.500000,1.000000,0.500000,0.500000,1.222222,0.500000,6.296296,2.796296,1.000000,0.500000,0.500000,1.222222,0.750000,4.500000,0.250000,0.333333,0.250000,0.250000,1.416667,Moderate,6,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+ORDER_DEPENDENCY,Most viable choices commute safely,d0:B+C+E;d1:A+E;d2:C+D+E;d3:D+E
174,campaign-174,Dependency Lattice 14,7,7,6,2,3,87,87,REVIEW,37,5,4,1.000000,0.571400,0.181800,6,72,1,0.986111,15,6,14,1,10,4,1,3,13,57,14,55,2,0.035088,9,2,16,43,43,1.000000,5,10,Moderate ordering,4,2,0,0,0,0.000000,0,2,1,38,2,0,2,1,0,1,1,0,2,0,0,0,0,0.500000,4.000000,0.500000,1.000000,0.500000,0.500000,2.000000,0.000000,2.000000,1.000000,NOT_SOLVABLE,1.000000,1.000000,1.000000,0.500000,4.000000,0.500000,1.000000,0.500000,0.500000,1.333333,0.500000,8.082870,4.582870,1.000000,0.500000,0.500000,1.333333,0.500000,4.000000,0.500000,1.000000,0.500000,0.500000,2.000000,Hard,7,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,Polarity flips occur but do not change future actionable choices,d0:B+F;d1:A+D+E+F;d2:D+E+F;d3:E+F;d4:C+F
175,campaign-175,Dependency Lattice 15,7,7,7,2,4,88,89,REVIEW,91,6,3,1.000000,0.530600,0.153800,7,1120,2,0.998214,22,6,20,2,18,5,2,2,19,236,36,220,16,0.067797,54,16,134,226,246,0.918699,2,19,Moderate ordering,6,4,2,2,1,0.333333,0,2,1,216,40,1,2,2,1,1,2,0,16,0,0,0,0,0.500000,6.000000,0.500000,1.000000,0.500000,0.500000,3.400000,1.000000,7.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.500000,6.000000,0.500000,1.000000,0.500000,0.500000,2.244444,0.500000,8.896121,3.396121,1.000000,0.500000,0.500000,2.244444,0.500000,6.000000,0.500000,1.000000,0.500000,0.500000,2.733333,Hard,7,7,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS+ORDER_DEPENDENCY,Most viable choices commute safely,d0:A+B+D+F+G;d1:D+F+G;d2:C+E+F+G;d3:E+F+G;d4:F+G;d5:B+G
176,campaign-176,Fair False Path 1,6,6,6,2,3,78,87,REVIEW,69,4,3,1.000000,0.583300,0.181800,6,400,4,0.990000,19,2,19,0,17,4,0,0,16,196,28,196,0,0.000000,51,0,126,164,200,0.820000,0,15,No meaningful ordering,5,3,3,3,2,0.600000,0,2,0,180,28,2,2,1,1,0,1,0,16,0,0,0,0,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.641667,0.641667,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Moderate,6,6,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,PULL+PUSH+POLARITY_FLIP+WALLS+OCCLUSION+MULTIPLE_MAGNETS,Every successful choice remains solvable and winning orders are mostly interchangeable,d0:A+B+C+D+E+F;d1:C+D+E+F;d2:B+D+E+F;d3:D+E
